DEPT          TVD           GR      TAB_DEN      TAB_RES         ROP5         DCAV         CRPM         A34H         P16H         P28H         P34H         TNPH          PEF         DRHO         RHOB 
       4716.40000   4612.55484    132.68030      0.00000      0.00000     73.74825      5.95728     98.03896    200.00000     20.83462     28.13831     31.23672      6.70770      2.88579      0.04292      2.57389
       4716.50000   4612.64471    133.05730      0.00000      0.00000     72.94424      5.94370     98.08944    200.00000     19.99365     27.14827     30.71309      6.62786      2.89076      0.03551      2.56280
       4716.60000   4612.73458    133.05730      0.00000      0.00000     74.54221      5.94815     98.13992    200.00000     19.54910     26.61236     30.22569      6.71198      2.88772      0.03823      2.57929
       4716.70000   4612.82445    131.98770      0.00000      0.00000     74.69907      5.95205     98.19039    200.00000     21.51064     30.61154     34.13094      6.65620      2.85473      0.04055      2.58964
       4716.80000   4612.91433    130.33860      0.00000      0.00000     74.13638      5.95661     98.24087    200.00000     23.74438     35.08528     39.01093      6.57153      2.81170      0.04322      2.59891
       4716.90000   4613.00420    128.00170      0.00000      0.00000     72.89299      5.96470     98.29134    200.00000     23.39793     34.54185     41.09175      6.58459      2.77415      0.04795      2.61326
       4717.00000   4613.09407    125.77390      0.00000      0.00000     72.50632      5.96880     98.34181    200.00000     23.28568     34.36577     41.76593      6.62128      2.73106      0.05024      2.61660
       4717.10000   4613.18394    123.82680      0.00000      0.00000     72.39572      5.97031     98.39229    200.00000     23.23862     34.48309     41.89648      6.67139      2.69351      0.05096      2.61394
       4717.20000   4613.27381    123.15530      0.00000      0.00000     71.53461      5.96796     98.44276    200.00000     22.92902     35.25491     42.75536      6.73320      2.70175      0.04949      2.60714
       4717.30000   4613.36369    123.31040      0.00000      0.00000     72.29601      5.96658     98.49323    200.00000     22.74537     35.98653     43.49855      6.74401      2.65413      0.04875      2.60706
       4717.40000   4613.45356    123.97740      0.00000      0.00000     73.68517      5.96545     98.54371    200.00000     22.82579     36.68025     43.97515      6.71125      2.58776      0.04825      2.61051
       4717.50000   4613.54343    124.83690      0.00000      0.00000     72.20243      5.96152     98.59418    200.00000     24.53863     37.25258     42.74525      6.56342      2.64514      0.04614      2.61009
       4717.60000   4613.63330    125.69640      0.00000      0.00000     71.90998      5.94559     98.64466    200.00000     25.80617     37.93423     43.98460      6.52387      2.64413      0.03757      2.60565
       4717.70000   4613.72317    126.41150      0.00000      0.00000     72.39461      5.92308     98.69514    200.00000     26.88058     38.96582     47.33653      6.56376      2.61399      0.02546      2.59901
       4717.80000   4613.81304    124.69250      0.00000      0.00000     71.44883      5.93622     98.74561    200.00000     30.13493     44.56219     56.15822      6.62125      2.80581      0.03254      2.60435
       4717.90000   4613.90292    122.97350      0.00000      0.00000     71.53715      5.94323     98.79608    200.00000     32.73692     47.70173     60.45841      6.65947      2.91265      0.03626      2.60465
       4718.00000   4613.99279    121.26650      0.00000      0.00000     72.51923      5.94493     98.84656    200.00000     34.76837     48.68246     60.75882      6.67866      2.94582      0.03707      2.60060
       4718.10000   4614.08266    121.05160      0.00000      0.00000     71.52689      5.95848     98.89703    200.00000     37.21570     49.96909     58.30563      6.43954      3.11602      0.04444      2.60671
       4718.20000   4614.17253    120.94070      0.00000      0.00000     71.31999      5.97227     98.94751    200.00000     39.76110     50.96238     56.02005      6.28524      3.16763      0.05224      2.61919
       4718.30000   4614.26240    120.94070      0.00000      0.00000     71.95048      5.98632     98.99798    200.00000     42.41108     51.64293     53.91314      6.22136      3.09280      0.06049      2.63846
       4718.40000   4614.35228    121.97210      0.00000      0.00000     72.67737      5.97647     99.04845    200.00000     43.27052     54.36264     54.70522      6.26389      3.03547      0.05525      2.64190
       4718.50000   4614.44215    122.39070      0.00000      0.00000     73.38177      5.96327     99.09893    200.00000     42.80885     54.59629     55.55348      6.34025      2.95014      0.04814      2.64445
       4718.60000   4614.53202    121.96090      0.00000      0.00000     74.05190      5.94702     99.14941    200.00000     40.73473     51.50409     56.31817      6.45463      2.82765      0.03933      2.64671
       4718.70000   4614.62189    121.53120      0.00000      0.00000     73.38461      5.93737     99.19988    200.00000     43.60622     51.78448     53.47113      6.43587      2.81922      0.03412      2.64912
       4718.80000   4614.71176    122.01850      0.00000      0.00000     72.72162      5.92444     99.25035    200.00000     45.53540     51.92010     50.99340      6.40391      2.80503      0.02702      2.64537
       4718.90000   4614.80164    123.95240      0.00000      0.00000     72.26900      5.90534     99.30083    200.00000     45.22556     51.31409     49.64792      6.37141      2.76443      0.01643      2.63184
       4719.00000   4614.89151    125.14370      0.00000      0.00000     73.04447      5.90876     99.35130    200.00000     44.18752     50.76020     49.88767      6.63973      2.87438      0.01837      2.63984
       4719.10000   4614.98138    126.29120      0.00000      0.00000     73.58926      5.91758     99.40178    200.00000     43.34597     50.14431     49.81134      6.94050      2.96382      0.02337      2.65246
       4719.20000   4615.07125    127.58050      0.00000      0.00000     73.31102      5.93004     99.45225    200.00000     43.10833     49.39214     48.63705      7.21236      2.96746      0.03048      2.66749
       4719.30000   4615.16112    127.11630      0.00000      0.00000     73.18832      5.94309     99.50272    200.00000     38.68781     48.29047     51.95078      7.36367      3.00516      0.03786      2.67413
       4719.40000   4615.25100    126.25680      0.00000      0.00000     73.17626      5.95516     99.55320    200.00000     36.79583     47.70631     53.89952      7.41792      3.01530      0.04464      2.67717
       4719.50000   4615.34087    125.39730      0.00000      0.00000     73.34744      5.96452     99.60368    200.00000     43.32162     48.56807     50.08487      7.30275      2.93997      0.04982      2.67606
       4719.60000   4615.43074    121.56730      0.00000      0.00000     73.16154      5.96307     99.65415    200.00000     44.05103     48.38574     48.67886      7.21184      2.98453      0.04860      2.66222
       4719.70000   4615.52061    116.63020      0.00000      0.00000     72.69281      5.96270     99.70462    200.00000     43.34819     48.30379     48.68769      7.10713      3.02251      0.04813      2.65312
       4719.80000   4615.61048    111.04340      0.00000      0.00000     71.68197      5.97582     99.75510    200.00000     43.63293     49.51009     50.82575      6.93697      2.92792      0.05594      2.67065
       4719.90000   4615.70036    107.00360      0.00000      0.00000     72.31053      5.98529     99.80557    200.00000     42.35483     48.41829     50.91742      6.68628      2.80819      0.06191      2.68897
       4720.00000   4615.79023    103.56560      0.00000      0.00000     72.98003      5.99164     99.85605    200.00000     40.83858     46.82194     50.35128      6.43832      2.68524      0.06606      2.70424
       4720.10000   4615.88010    100.12750      0.00000      0.00000     71.20225      5.99100     99.90652    200.00000     40.83858     46.82194     50.35128      6.33003      2.58918      0.06576      2.70579
       4720.20000   4615.96997     95.96743      0.00000      0.00000     71.69954      5.97776     99.95699    200.00000     42.70318     46.39698     47.22086      6.32570      2.60851      0.05779      2.69013
       4720.30000   4616.05985     92.02740      0.00000      0.00000     72.90200      5.95946    100.00750    200.00000     44.70378     45.92588     43.50897      6.36903      2.68375      0.04673      2.66626
       4720.40000   4616.14972     91.38277      0.00000      0.00000     71.77128      5.94736    100.05790    200.00000     42.24806     46.38325     45.24557      6.39458      2.75673      0.03948      2.64350
       4720.50000   4616.23959     92.74940      0.00000      0.00000     71.61993      5.94297    100.10840    200.00000     39.10846     45.29779     45.67871      6.37926      2.83212      0.03683      2.63442
       4720.60000   4616.32946     95.28498      0.00000      0.00000     71.96915      5.94300    100.15890    200.00000     35.81272     43.30577     45.32715      6.34942      2.90021      0.03680      2.63240
       4720.70000   4616.41934     97.43377      0.00000      0.00000     71.51254      5.94089    100.20940    200.00000     34.82055     41.52155     44.98212      6.41070      2.88965      0.03537      2.61980
       4720.80000   4616.50921     99.58257      0.00000      0.00000     72.06584      5.94511    100.25980    200.00000     34.39986     40.76503     44.83583      6.59378      2.89173      0.03765      2.61980
       4720.90000   4616.59908    101.58610      0.00000      0.00000     73.27282      5.95378    100.31030    200.00000     34.45402     40.72142     44.61326      6.86169      2.89758      0.04253      2.62886
       4721.00000   4616.68895    100.94150      0.00000      0.00000     72.84337      5.95838    100.36080    200.00000     35.49547     39.88272     40.33299      7.04135      2.80242      0.04518      2.63420
